id,i,j,x,y
0,0,-2.0783064365386963,-0.025
0,1,-2.0783064365386963,0.025
0,2,-2.0783064365386963,0.0875
0,3,-2.0783064365386963,0.16562499999999997
0,4,-2.0783064365386963,0.2632812499999999
0,5,-2.0783064365386963,0.38535156249999986
0,6,-2.0783064365386963,0.5379394531249998
0,7,-2.0783064365386963,0.7286743164062497
0,8,-2.0783064365386963,0.9670928955078121
0,9,-2.0783064365386963,1.265116119384765
0,10,-2.0783064365386963,1.6376451492309565
0,11,-2.0783064365386963,2.1033064365386958
1,0,-1.612645149230957,-0.025
1,1,-1.612645149230957,0.025
1,2,-1.612645149230957,0.0875
1,3,-1.612645149230957,0.16562499999999997
1,4,-1.612645149230957,0.2632812499999999
1,5,-1.612645149230957,0.38535156249999986
1,6,-1.612645149230957,0.5379394531249998
1,7,-1.612645149230957,0.7286743164062497
1,8,-1.612645149230957,0.9670928955078121
1,9,-1.612645149230957,1.265116119384765
1,10,-1.612645149230957,1.6376451492309565
1,11,-1.612645149230957,2.1033064365386958
2,0,-1.2401161193847656,-0.025
2,1,-1.2401161193847656,0.025
2,2,-1.2401161193847656,0.0875
2,3,-1.2401161193847656,0.16562499999999997
2,4,-1.2401161193847656,0.2632812499999999
2,5,-1.2401161193847656,0.38535156249999986
2,6,-1.2401161193847656,0.5379394531249998
2,7,-1.2401161193847656,0.7286743164062497
2,8,-1.2401161193847656,0.9670928955078121
2,9,-1.2401161193847656,1.265116119384765
2,10,-1.2401161193847656,1.6376451492309565
2,11,-1.2401161193847656,2.1033064365386958
3,0,-0.9420928955078125,-0.025
3,1,-0.9420928955078125,0.025
3,2,-0.9420928955078125,0.0875
3,3,-0.9420928955078125,0.16562499999999997
3,4,-0.9420928955078125,0.2632812499999999
3,5,-0.9420928955078125,0.38535156249999986
3,6,-0.9420928955078125,0.5379394531249998
3,7,-0.9420928955078125,0.7286743164062497
3,8,-0.9420928955078125,0.9670928955078121
3,9,-0.9420928955078125,1.265116119384765
3,10,-0.9420928955078125,1.6376451492309565
3,11,-0.9420928955078125,2.1033064365386958
4,0,-0.70367431640625,-0.025
4,1,-0.70367431640625,0.025
4,2,-0.70367431640625,0.0875
4,3,-0.70367431640625,0.16562499999999997
4,4,-0.70367431640625,0.2632812499999999
4,5,-0.70367431640625,0.38535156249999986
4,6,-0.70367431640625,0.5379394531249998
4,7,-0.70367431640625,0.7286743164062497
4,8,-0.70367431640625,0.9670928955078121
4,9,-0.70367431640625,1.265116119384765
4,10,-0.70367431640625,1.6376451492309565
4,11,-0.70367431640625,2.1033064365386958
5,0,-0.512939453125,-0.025
5,1,-0.512939453125,0.025
5,2,-0.512939453125,0.0875
5,3,-0.512939453125,0.16562499999999997
5,4,-0.512939453125,0.2632812499999999
5,5,-0.512939453125,0.38535156249999986
5,6,-0.512939453125,0.5379394531249998
5,7,-0.512939453125,0.7286743164062497
5,8,-0.512939453125,0.9670928955078121
5,9,-0.512939453125,1.265116119384765
5,10,-0.512939453125,1.6376451492309565
5,11,-0.512939453125,2.1033064365386958
6,0,-0.3603515625,-0.025
6,1,-0.3603515625,0.025
6,2,-0.3603515625,0.0875
6,3,-0.3603515625,0.16562499999999997
6,4,-0.3603515625,0.2632812499999999
6,5,-0.3603515625,0.38535156249999986
6,6,-0.3603515625,0.5379394531249998
6,7,-0.3603515625,0.7286743164062497
6,8,-0.3603515625,0.9670928955078121
6,9,-0.3603515625,1.265116119384765
6,10,-0.3603515625,1.6376451492309565
6,11,-0.3603515625,2.1033064365386958
7,0,-0.23828125,-0.025
7,1,-0.23828125,0.025
7,2,-0.23828125,0.0875
7,3,-0.23828125,0.16562499999999997
7,4,-0.23828125,0.2632812499999999
7,5,-0.23828125,0.38535156249999986
7,6,-0.23828125,0.5379394531249998
7,7,-0.23828125,0.7286743164062497
7,8,-0.23828125,0.9670928955078121
7,9,-0.23828125,1.265116119384765
7,10,-0.23828125,1.6376451492309565
7,11,-0.23828125,2.1033064365386958
8,0,-0.140625,-0.025
8,1,-0.140625,0.025
8,2,-0.140625,0.0875
8,3,-0.140625,0.16562499999999997
8,4,-0.140625,0.2632812499999999
8,5,-0.140625,0.38535156249999986
8,6,-0.140625,0.5379394531249998
8,7,-0.140625,0.7286743164062497
8,8,-0.140625,0.9670928955078121
8,9,-0.140625,1.265116119384765
8,10,-0.140625,1.6376451492309565
8,11,-0.140625,2.1033064365386958
9,0,-0.0625,-0.025
9,1,-0.0625,0.025
9,2,-0.0625,0.0875
9,3,-0.0625,0.16562499999999997
9,4,-0.0625,0.2632812499999999
9,5,-0.0625,0.38535156249999986
9,6,-0.0625,0.5379394531249998
9,7,-0.0625,0.7286743164062497
9,8,-0.0625,0.9670928955078121
9,9,-0.0625,1.265116119384765
9,10,-0.0625,1.6376451492309565
9,11,-0.0625,2.1033064365386958
10,0,0,-0.025
10,1,0,0.025
10,2,0,0.0875
10,3,0,0.16562499999999997
10,4,0,0.2632812499999999
10,5,0,0.38535156249999986
10,6,0,0.5379394531249998
10,7,0,0.7286743164062497
10,8,0,0.9670928955078121
10,9,0,1.265116119384765
10,10,0,1.6376451492309565
10,11,0,2.1033064365386958
11,0,0.05,-0.025
11,1,0.05,0.025
11,2,0.05,0.0875
11,3,0.05,0.16562499999999997
11,4,0.05,0.2632812499999999
11,5,0.05,0.38535156249999986
11,6,0.05,0.5379394531249998
11,7,0.05,0.7286743164062497
11,8,0.05,0.9670928955078121
11,9,0.05,1.265116119384765
11,10,0.05,1.6376451492309565
11,11,0.05,2.1033064365386958
12,0,0.1,-0.025
12,1,0.1,0.025
12,2,0.1,0.0875
12,3,0.1,0.16562499999999997
12,4,0.1,0.2632812499999999
12,5,0.1,0.38535156249999986
12,6,0.1,0.5379394531249998
12,7,0.1,0.7286743164062497
