iter,max
1,3.0542314356027775
2,2.380383898819555
3,1.6401397626292291
4,1.2900171646465983
5,1.0530260952543022
6,0.8755482802877799
7,0.7792402550043038
8,0.6978837710160161
9,0.6319689573879176
10,0.5623431040549709
11,0.5144511101239634
12,0.46275765612808983
13,0.41759413575423554
14,0.37544862067460094
15,0.3387753114270774
16,0.3033967457123712
17,0.2703984437485798
18,0.23921014586041678
19,0.2104897481163832
20,0.18309504801096277
21,0.16033512492489443
22,0.13905964751925215
23,0.11785280322613978
24,0.09826297849492382
25,0.08857032595689007
26,0.075757714614149
27,0.06809812098265844
28,0.06185906509265887
29,0.0577967274477999
30,0.05414892054741299
31,0.05078468735561498
32,0.04764450355270555
33,0.04485868893561873
34,0.04234738124101772
35,0.039937433712833925
36,0.037706356561720056
37,0.03569604855845104
38,0.03391392459343129
39,0.0322390475800608
40,0.03064030869757084
41,0.02916514440769291
42,0.027787387362245453
43,0.026501094321844276
44,0.025313027534984878
45,0.024205405301012173
46,0.02315819303396166
47,0.02216266557506097
48,0.02124307117690219
49,0.02037971580111972
50,0.019568959175390005
51,0.018806678750118516
52,0.018086821888929988
53,0.017406461723551675
54,0.016773368244426407
55,0.016180035753066452
56,0.015616638537137323
57,0.015080638701282428
58,0.014570205891656057
59,0.014091245008858028
60,0.013641039922335702
61,0.013210724083696612
62,0.012799074073940042
63,0.012404813329891878
64,0.012038009458406912
65,0.011686706690055865
66,0.01134904744408581
67,0.011024216801446024
68,0.010717669112610032
69,0.010425715514004591
70,0.01014369421344788
71,0.009871157064529026
72,0.009611250605184918
73,0.009364158526183816
74,0.009124515304133232
75,0.008892017508044178
76,0.008667992818405232
77,0.008455324820023265
78,0.00824835465953317
79,0.008046890675313563
80,0.007850750443320176
81,0.0076644119714853855
82,0.007483089552962062
83,0.007306128545664492
84,0.007133416321870218
85,0.006965805560449994
86,0.00680505276332051
87,0.006647858324542212
88,0.00649415313956141
89,0.006343868666589571
90,0.006196937866224016
91,0.006056006240180253
92,0.00591808464418192
93,0.005783069201340717
94,0.005650915764360463
95,0.0055215797305995795
96,0.005395015991799694
97,0.005272327850990494
98,0.005152851484647433
99,0.005035842974127264
100,0.004921269486691998
101,0.004809097104056664
102,0.004699291015428972
103,0.004591815693743201
104,0.004486634978830659
105,0.004383783608847419
106,0.004284042743717853
107,0.004186390915014604
108,0.0040907981203292115
109,0.003997233651758289
110,0.0039056662178839907
111,0.0038160640552349634
112,0.00372839502466997
113,0.00364262670187096
114,0.003558726462409373
