0.000000,0.005039,0.006257,0.008322,0.011500,0.016312,0.023704,0.035530,0.055867,0.160504,0.151575,-0.011114,-0.050429,-0.078538,-0.099547,-0.115536,-0.127651,-0.136568,-0.142698,-0.146286,-0.147468,-0.146283,-0.142691,-0.136558,-0.127638,-0.115519,-0.099527,-0.078515,-0.050404,-0.011086,0.151603,0.160533,0.055899,0.035562,0.023735,0.016342,0.011527,0.008347,0.006279,0.005059,0.000000
0.000000,0.005039,0.006257,0.008322,0.011500,0.016312,0.023703,0.035526,0.055843,0.093936,0.080927,0.011287,-0.028542,-0.056906,-0.078050,-0.094116,-0.106276,-0.115219,-0.121363,-0.124960,-0.126144,-0.124957,-0.121357,-0.115209,-0.106262,-0.094099,-0.078031,-0.056883,-0.028517,0.011314,0.080956,0.093967,0.055875,0.035557,0.023733,0.016341,0.011527,0.008347,0.006279,0.005059,0.000000
0.000000,0.005019,0.006217,0.008235,0.011295,0.015807,0.022367,0.031616,0.043245,0.052308,0.040408,0.008876,-0.017829,-0.040364,-0.058658,-0.073199,-0.084484,-0.092905,-0.098741,-0.102174,-0.103306,-0.102171,-0.098735,-0.092896,-0.084471,-0.073183,-0.058639,-0.040342,-0.017804,0.008903,0.040437,0.052339,0.043276,0.031648,0.022397,0.015836,0.011322,0.008259,0.006239,0.005038,0.000000
0.000000,0.004961,0.006108,0.007995,0.010748,0.014524,0.019321,0.024512,0.028104,0.026492,0.016707,0.000779,-0.014981,-0.030092,-0.043550,-0.054953,-0.064195,-0.071294,-0.076306,-0.079288,-0.080276,-0.079285,-0.076300,-0.071285,-0.064182,-0.054937,-0.043531,-0.030071,-0.014956,0.000806,0.016736,0.026524,0.028136,0.024544,0.019351,0.014553,0.010774,0.008019,0.006129,0.004981,0.000000
0.000000,0.004843,0.005885,0.007523,0.009723,0.012329,0.014846,0.016259,0.015206,0.010795,0.003577,-0.005419,-0.014486,-0.023701,-0.032419,-0.040205,-0.046786,-0.052003,-0.055770,-0.058043,-0.058801,-0.058040,-0.055764,-0.051994,-0.046774,-0.040190,-0.032401,-0.023679,-0.014462,-0.005392,0.003606,0.010826,0.015237,0.016290,0.014876,0.012357,0.009749,0.007547,0.005906,0.004862,0.000000
0.000000,0.004628,0.005496,0.006745,0.008168,0.009391,0.009829,0.008837,0.006086,0.001862,-0.003055,-0.008358,-0.013536,-0.018840,-0.023977,-0.028693,-0.032787,-0.036107,-0.038546,-0.040035,-0.040535,-0.040032,-0.038540,-0.036098,-0.032775,-0.028678,-0.023959,-0.018820,-0.013513,-0.008332,-0.003026,0.001893,0.006117,0.008867,0.009858,0.009419,0.008193,0.006768,0.005517,0.004647,0.000000
0.000000,0.004277,0.004895,0.005639,0.006203,0.006211,0.005320,0.003404,0.000660,-0.002484,-0.005590,-0.008657,-0.011530,-0.014425,-0.017220,-0.019798,-0.022055,-0.023902,-0.025270,-0.026110,-0.026392,-0.026107,-0.025264,-0.023893,-0.022044,-0.019784,-0.017203,-0.014405,-0.011508,-0.008632,-0.005563,-0.002455,0.000689,0.003433,0.005348,0.006238,0.006227,0.005660,0.004915,0.004295,0.000000
0.000000,0.003750,0.004069,0.004290,0.004139,0.003407,0.002049,0.000209,-0.001849,-0.003866,-0.005672,-0.007348,-0.008858,-0.010342,-0.011752,-0.013041,-0.014162,-0.015078,-0.015755,-0.016171,-0.016310,-0.016168,-0.015750,-0.015070,-0.014151,-0.013027,-0.011737,-0.010324,-0.008838,-0.007325,-0.005647,-0.003839,-0.001822,0.000235,0.002075,0.003432,0.004161,0.004310,0.004087,0.003766,0.000000
0.000000,0.003030,0.003070,0.002892,0.002350,0.001419,0.000201,-0.001132,-0.002421,-0.003566,-0.004524,-0.005372,-0.006112,-0.006820,-0.007480,-0.008073,-0.008583,-0.008997,-0.009300,-0.009486,-0.009548,-0.009484,-0.009296,-0.008990,-0.008574,-0.008062,-0.007466,-0.006804,-0.006094,-0.005352,-0.004502,-0.003543,-0.002398,-0.001108,0.000224,0.001440,0.002370,0.002910,0.003085,0.003044,0.000000
0.000000,0.002138,0.002006,0.001665,0.001088,0.000339,-0.000477,-0.001261,-0.001950,-0.002521,-0.002977,-0.003367,-0.003698,-0.004008,-0.004291,-0.004542,-0.004756,-0.004927,-0.005051,-0.005127,-0.005152,-0.005125,-0.005048,-0.004921,-0.004749,-0.004534,-0.004281,-0.003996,-0.003684,-0.003351,-0.002960,-0.002503,-0.001932,-0.001243,-0.000460,0.000355,0.001104,0.001679,0.002018,0.002149,0.000000
0.000000,0.001124,0.000985,0.000726,0.000370,-0.000030,-0.000421,-0.000767,-0.001054,-0.001281,-0.001457,-0.001604,-0.001726,-0.001839,-0.001941,-0.002030,-0.002105,-0.002164,-0.002207,-0.002233,-0.002242,-0.002232,-0.002205,-0.002161,-0.002100,-0.002025,-0.001934,-0.001832,-0.001718,-0.001595,-0.001447,-0.001271,-0.001043,-0.000756,-0.000411,-0.000021,0.000379,0.000734,0.000992,0.001131,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
