x,y,phi,u,v,cp
-0.70367431640625,0.9670928955078121,-0.7057224478089041,0.9988209562626481,0.0025764343670977084,0.0023500593165212136
-0.70367431640625,1.265116119384765,-0.7050183570154545,0.9994535197170451,0.0020599865158480077,0.0010884183807646775
-0.70367431640625,1.6376451492309565,-0.704341119208063,0.9998136643474559,0.0016035029058414035,0.0003700653625438033
-0.70367431640625,2.1033064365386958,-0.70367431640625,1,0,0
-0.512939453125,-0.025,-0.518599462612465,0.9918102690288954,-0.00000045811207938228904,0.016312390248620412
-0.512939453125,0.025,-0.518599485518069,0.9918102520050127,0.0005437564929206613,0.01631212834662954
-0.512939453125,0.0875,-0.5185382900070115,0.9920638566228045,0.0016073825598973538,0.015806720703993693
-0.512939453125,0.16562499999999997,-0.5183734473455834,0.9927074723812049,0.0027398380302865173,0.014524367566086993
-0.512939453125,0.2632812499999999,-0.5180566778532502,0.9938095185915422,0.0037371071433472043,0.012328674787046245
-0.512939453125,0.38535156249999986,-0.5175523056392816,0.9952837058985504,0.004349548753014259,0.00939142619849287
-0.512939453125,0.5379394531249998,-0.5168620386083427,0.9968796681266107,0.004409194556613352,0.006211486279140477
-0.512939453125,0.7286743164062497,-0.5160385288215966,0.9982870729323294,0.003938802162049237,0.0034074058537301166
-0.512939453125,0.9670928955078121,-0.5151716881016344,0.9992853696952103,0.003146142193195515,0.0014188517024069647
-0.512939453125,1.265116119384765,-0.514350806631052,0.9998279163148668,0.0023127596152186397,0.0003387889004340394
-0.512939453125,1.6376451492309565,-0.5136208619293297,1.0000136950993748,0.0016838103198856778,-0.000030225603498745812
-0.512939453125,2.1033064365386958,-0.512939453125,1,0,0
-0.3603515625,-0.025,-0.36751471113429174,0.9880770512552258,-0.0000005105499378821321,0.023703740782517135
-0.3603515625,0.025,-0.36751473666178863,0.9880770342165767,0.001060148634230984,0.023702650538647396
-0.3603515625,0.0875,-0.36739544441294075,0.9887486594872844,0.0030484045103619122,0.022366795592039357
-0.3603515625,0.16562499999999997,-0.367086054777519,0.9902802073575193,0.0049174772374483535,0.01932092933356777
-0.3603515625,0.2632812499999999,-0.36653104411729553,0.9925300063227717,0.006191482385476728,0.01484585209478917
-0.3603515625,0.38535156249999986,-0.3657256216361789,0.9950518724871668,0.006547131116101812,0.009828906133931725
-0.3603515625,0.5379394531249998,-0.36473282084932324,0.9973181797875801,0.005999673975241283,0.005320452177378865
-0.3603515625,0.7286743164062497,-0.3636657970444594,0.9989632291855147,0.00486487558112493,0.002048799720828942
-0.3603515625,0.9670928955078121,-0.3626450427469194,0.9998928994838449,0.0035625741319216596,0.00020149762734433807
-0.3603515625,1.265116119384765,-0.3617546833538867,1.0002356016482052,0.0024328891227802475,-0.00047717775403066653
-0.3603515625,1.6376451492309565,-0.36101366346258057,1.0002090972965392,0.001673988383271959,-0.0004210405518649818
-0.3603515625,2.1033064365386958,-0.3603515625,1,0,0
-0.23828125,-0.025,-0.2472159951656562,0.9820741992715527,-0.000000551708173590626,0.0355302671248342
-0.23828125,0.025,-0.24721602275106488,0.9820741828818479,0.0021834250282200727,0.03552553197209685
-0.23828125,0.0875,-0.24697035984998145,0.9840471584326147,0.00591045510080098,0.031616256501197926
-0.23828125,0.16562499999999997,-0.24638486500251475,0.9876299930955061,0.008648192460735362,0.024512205505332507
-0.23828125,0.2632812499999999,-0.2454501697689928,0.9917899214079395,0.009701688555406417,0.01625862903280706
-0.23828125,0.38535156249999986,-0.2442531463257897,0.9955299706061654,0.009137722217822762,0.008836579657557242
-0.23828125,0.5379394531249998,-0.24294041940399022,0.9982682980136577,0.00753827991529171,0.003403579516833899
-0.23828125,0.7286743164062497,-0.24166508330555558,0.9998801170357865,0.005586622767658752,0.00020854120255375808
-0.23828125,0.9670928955078121,-0.24054290101195527,1.0005584824940235,0.0037975968940930664,-0.0011316986329130696
-0.23828125,1.265116119384765,-0.2396278935807027,1.0006271445972656,0.002442274239298205,-0.0012606472083371845
-0.23828125,1.6376451492309565,-0.23890522851658388,1.0003821137605522,0.0016066083718017737,-0.0007669547224906648
-0.23828125,2.1033064365386958,-0.23828125,1,0,0
-0.140625,-0.025,-0.15172692320841347,0.9716649115879146,-0.0000005825750076793312,0.05586729958851078
-0.140625,0.025,-0.15172695233716385,0.9716648966271689,0.004913584495680221,0.055843185349916946
-0.140625,0.0875,-0.15117414495264944,0.9780684058031309,0.011729357969202901,0.04324461573135241
-0.140625,0.16562499999999997,-0.1500775113727447,0.9857397148292802,0.014595930956604447,0.02810417340779936
-0.140625,0.2632812499999999,-0.14860845396418382,0.9922679012737097,0.014091459896135987,0.01520584285986315
-0.140625,0.38535156249999986,-0.14698124332916013,0.9968832993200978,0.011729832400676368,0.006086098568528375
-0.140625,0.5379394531249998,-0.14538675927405664,0.9996315020518873,0.008783767690198797,0.0006597055306521993
-0.140625,0.7286743164062497,-0.14396557601608834,1.0009058990342417,0.006037450035072206,-0.0018490695244695043
-0.140625,0.9670928955078121,-0.14279576680829117,1.0012025156211,0.0038685566211035492,-0.0024214430163496115
-0.140625,1.265116119384765,-0.14189032052733908,1.0009716227699015,0.0023750966161963844,-0.001949830674546238
-0.140625,1.6376451492309565,-0.14120314041949047,1.0005254893462032,0.0015095861899663342,-0.0010535336819244012
-0.140625,2.1033064365386958,-0.140625,1,0,0
-0.0625,-0.025,-0.07641552242559309,0.9162403304470421,-0.0000006043045450154771,0.1605036568619299
-0.0625,0.025,-0.07641555264082034,0.9517958733640772,0.012188884739495507,0.09393604653592069
-0.0625,0.0875,-0.07504427289239984,0.973211075267038,0.02350397785344003,0.052307766002640754
-0.0625,0.16562499999999997,-0.07311030575518034,0.9864003079838349,0.02284768793131413,0.0264924155655889
-0.0625,0.2632812499999999,-0.07102807774822353,0.9944135682578725,0.0186165561480605,0.01079507910183164
-0.0625,0.38535156249999986,-0.06901975386717876,0.9989723262446064,0.013850426715856536,0.0018624570772283189
-0.0625,0.5379394531249998,-0.06722394443393188,1.0011950829958716,0.009597850968933366,-0.0024837129583321627
-0.0625,0.7286743164062497,-0.06572459324094279,1.001911727238569,0.006230109925608206,-0.0038659234478577442
-0.0625,0.9670928955078121,-0.0645502713129338,1.0017740480461632,0.0038191332477940675,-0.0035658291175608703
-0.0625,1.265116119384765,-0.06367585051568095,1.0012572650762275,0.0022647958634916697,-0.0025212401682301877
-0.0625,1.6376451492309565,-0.0630316073424466,1.0006393142155714,0.0014028443082873359,-0.0012810051259621869
-0.0625,2.1033064365386958,-0.0625,1,0,0
0,-0.025,-0.022880626739298176,0.9156555657772287,0.0999993818791535,0.1515750084849703
0,0.025,-0.0178806576453405,0.9556555564734379,0.07612701552067506,0.08092713488935854
0,0.0875,-0.014316337493222232,0.9784913781643066,0.04633379258896065,0.04040780252243903
0,0.16562499999999997,-0.01136496806251791,0.9911092621783317,0.03155792534927221,0.016706527771972568
0,0.2632812499999999,-0.00876904592792048,0.9979644974733028,0.02213755158302976,0.003576790592766832
0,0.38535156249999986,-0.0065007599510123505,1.0014108723771005,0.015201967946531829,-0.0030548351445127686
0,0.5379394531249998,-0.004593700727762203,1.002741472464663,0.0099877463373259,-0.005590215677499399
0,0.7286743164062497,-0.0030717393731645626,1.002812687159414,0.0062271653027518,-0.0056720631155926515
0,0.9670928955078121,-0.001921291301799461,1.002252589440486,0.0036969932920186774,-0.0045239207995604325
0,1.265116119384765,-0.0010885176259945862,1.0014852315576617,0.0021371256839670632,-0.0029772363342921437
0,1.6376451492309565,-0.00048823685792573026,1.0007273316159475,0.0012986521124350853,-0.0014568787404836137
0,2.1033064365386958,0,1,0,0
0.05,-0.025,0.026595728724345152,1.0015060638599416,0.08999937476192543,-0.01111428340577092
0.05,0.025,0.031095697462441424,0.9915060588891863,0.0750246971265734,0.011287030007099297
0.05,0.0875,0.03503600715108466,0.9942000942686263,0.05186694241735519,0.008875992840529312
0.05,0.16562499999999997,0.038389486239882,0.99898677513807,0.03531048428907173,0.0007785927985103358
0.05,0.2632812499999999,0.041242928217523046,1.0024212601511013,0.023890980569830016,-0.005419161755509938
0.05,0.38535156249999986,0.043638969275245035,1.004046093378126,0.015807075672317605,-0.008358421269186733
0.05,0.5379394531249998,0.0455844712183427,1.004268736997682,0.010057197636801888,-0.008656843335224984
0.05,0.7286743164062497,0.047091834064491286,1.0036485983378465,0.006101952174118329,-0.007347742765859033
0.05,0.9670928955078121,0.048203144999120866,1.002676219487204,0.0035407456307814523,-0.005372138004773763
0.05,1.265116119384765,0.04899123803455599,1.0016800374534123,0.0020089000637119538,-0.0033669331121353174
0.05,1.6376451492309565,0.049550217464347485,1.000800763320662,0.0012034999030640886,-0.0016036162752364191
0.05,2.1033064365386958,0.05,1,0,0
0.1,-0.025,0.07726997964669598,1.0217774686599768,0.07999937193764323,-0.05042909497160708
0.1,0.025,0.08126994824357814,1.0117774679110847,0.06963282032839481,-0.028542374239452384
0.1,0.0875,0.08510367193364039,1.0075517117304744,0.051653413032611235,-0.017828526888926666
0.1,0.16562499999999997,0.08853370945128909,1.0068106051688817,0.03623485527352472,-0.014980559417222983
0.1,0.2632812499999999,0.09147308008718966,1.0069203012010208,0.024440103528726317,-0.014485811631249401
0.1,0.38535156249999986,0.09390384938680024,1.0066201994892439,0.015874613738851327,-0.013536229381122977
0.1,0.5379394531249998,0.095833172972006,1.0057000922766057,0.009871967515282576,-0.011530131347796013
0.1,0.7286743164062497,0.0972931204606201,1.0044022830152828,0.005856081826959177,-0.00885823982067624
0.1,0.9670928955078121,0.09834633064692096,1.003045671215858,0.003330026945715306,-0.00611170762433022
0.1,1.265116119384765,0.09907948611934665,1.001845470707247,0.0018574373888149654,-0.003697797250278745
0.1,1.6376451492309565,0.09959183947414046,1.0008619813262314,0.001098215836922278,-0.001725911742294084
0.1,2.1033064365386958,0.1,1,0,0
0.15000000000000002,-0.025,0.12877347559034286,1.036164964200786,0.0699993732641413,-0.07853774529458857
0.15000000000000002,0.025,0.13227344425354992,1.0261649675020623,0.062379579855904595,-0.05690575251150776
0.15000000000000002,0.0875,0.13579117832413212,1.018836627102474,0.04833495113401082,-0.0403643402266729
0.15000000000000002,0.16562499999999997,0.1390705467567702,1.0143326528035932,0.03495128185453813,-0.030092322646850134
0.15000000000000002,0.2632812499999999,0.14193495833762515,1.0115008435358013,0.0238043248294082,-0.023700602354221445
0.15000000000000002,0.38535156249999986,0.14430098922416945,1.0092593211757568,0.015362811160815006,-0.018840393346912343
0.15000000000000002,0.5379394531249998,0.1461544804460033,1.0071427199396883,0.009411182641079605,-0.01442502868621709
0.15000000000000002,0.7286743164062497,0.1475320623660196,1.0051429826463176,0.005483427236741735,-0.010342483537396197
