iter,max
1,3.555555555555559
2,2.6963103448276113
3,1.9702974426438995
4,1.6935308132320468
5,1.4799913745662048
6,1.301037231975587
7,1.1959491159516447
8,1.080626434321303
9,1.009733435372599
10,0.9286705988542003
11,0.8771623719560127
12,0.8167408784454488
13,0.7773979978591754
14,0.7304147164705552
15,0.6992381628487185
16,0.6615116378357879
17,0.6360973460613564
18,0.6050312365783788
19,0.5838455395127269
20,0.5577413451239666
21,0.5397585067386963
22,0.5174571160942192
23,0.5019638949154179
24,0.4826461911259183
25,0.46913032808285
26,0.4522003382999246
27,0.4402838293431994
28,0.4252971491344825
29,0.41469462093101056
30,0.4013128584820847
31,0.3918046377847582
32,0.37976543516189126
33,0.37117956017764964
34,0.36027628352771446
35,0.35247615026154244
36,0.3425437776418946
37,0.33541944923747646
38,0.3263245458435684
39,0.31978650937439435
40,0.31141996731206556
41,0.3053945659655194
42,0.297666256041209
43,0.29209229296426664
44,0.28492706525370237
45,0.279753242401122
46,0.2730878951020934
47,0.26827085720007293
48,0.2620518115436973
49,0.25755463514835564
50,0.2517361323881788
51,0.2475271467116117
52,0.2420698360180834
53,0.2381216940182389
54,0.23299151639167892
55,0.22928045668297048
56,0.22444775534841654
57,0.22095301103554799
58,0.21647548219621993
59,0.21309513839894823
60,0.20923944428505525
61,0.2056678590195241
62,0.2023787120636913
63,0.1986366435454866
64,0.19586410364522278
65,0.19221035473162462
66,0.18966962076236504
67,0.18618939018933978
68,0.18377200194270027
69,0.1804528358547226
70,0.17815035035233706
71,0.17498103655263275
72,0.17278582217847305
73,0.16975623004835927
74,0.16766136437222423
75,0.1647623096452807
76,0.16276149284323116
77,0.15998462282595893
78,0.15807210397809024
79,0.15540979967248503
80,0.15358031373999959
81,0.1510256060045453
82,0.14927431970424354
83,0.14682081712907635
84,0.14514328225172546
85,0.14278510885312878
86,0.1411772218363906
87,0.1389089630143968
88,0.1373669297935436
89,0.13518358527678964
90,0.13370389060462284
91,0.13160083332365813
92,0.13018021389233736
93,0.12815315390477122
94,0.1267885747129618
95,0.12483352745003029
96,0.12352216095048785
97,0.12163541917354426
98,0.12037462681193356
99,0.11855273576516212
100,0.11734005158372285
101,0.11557978691112891
102,0.11441290293955775
103,0.11271125099990564
104,0.11158800420040604
105,0.10994214447051431
106,0.10886050503726563
107,0.10726779433813738
108,0.1062258551823041
109,0.10468381350287459
110,0.10367978077800899
111,0.10218607850259509
112,0.10121826304527881
113,0.09977070941813482
114,0.09883751899722792
115,0.09743405168074326
116,0.09653398396257296
117,0.09517265956409404
118,0.0943042957130591
119,0.09298328117345522
120,0.09214528001862088
121,0.0908628447673302
122,0.09005393747404367
123,0.08880844626993134
124,0.08802743146379699
125,0.08681733784842038
126,0.08606307714479378
127,0.08488691744718102
128,0.08415833134482131
129,0.08301471918013037
130,0.08231078328415731
131,0.08119840449880655
132,0.08051814604018392
133,0.07943575405928849
134,0.07877824868305161
135,0.0777246602228393
136,0.077089029019763
137,0.07606312012915217
138,0.07544852688937398
139,0.07444922929280029
140,0.07385487795999768
141,0.07288117567197994
142,0.07230630798224569
143,0.07135723417107254
144,0.07080112745914902
145,0.06987576153727104
146,0.06933772669657057
147,0.06843519161845357
148,0.06791457120170796
149,0.06703403095160854
150,0.06653019740070476
151,0.06567085465430178
152,0.06518320864886995
153,0.06434430259492441
154,0.06387227151013386
155,0.06305307581896225
156,0.06259611228400197
157,0.061795933210700316
158,0.06135351376019027
159,0.060571688373351695
160,0.060143312184490316
161,0.05937920670887531
162,0.058964394417991506
163,0.058217402684109354
164,0.05781569527662278
165,0.05708523726793502
166,0.05669619503664869
167,0.055981715528108045
168,0.05560491709439108
169,0.05490588437484156
170,0.054540925768679305
171,0.05385683044141021
172,0.05350332423621473
173,0.0528336780922507
174,0.052491252589911386
175,0.05183558754819051
176,0.051503886012097766
177,0.050861753123135234
178,0.050540433054711564
179,0.04991140156149365
180,0.049600134018342845
181,0.04898379047238821
182,0.04868225942451643
183,0.04807820685247832
184,0.04778610857454102
185,0.04719396569209289
186,0.04691100818903393
187,0.046330408658556754
188,0.04605631112269626
189,0.04548690285302093
190,0.045221395151071264
191,0.0446628396346368
192,0.04440566182160999
193,0.0438576335089631
194,0.04360853536816689
195,0.04307072107573928
196,0.042829461682968195
197,0.04230156003263197
198,0.04206790734347299
199,0.041549628231553726
200,0.04132335868971604
201,0.04081442278467029
202,0.04059532095037033
203,0.040095459215837015
204,0.03988331741364459
205,0.039392270656798734
206,0.03918688864059272
207,0.03870440708315437
208,0.038505591718495324
209,0.038031434589891666
210,0.03783899955174819
211,0.03737293470253944
212,0.03718670018807535
213,0.036728503722778916
214,0.03654829617847277
215,0.03609775210655841
216,0.035923403967994205
217,0.035480303872189034
218,0.035311653316792646
219,0.03487579603740032
220,0.03471268674911243
221,0.034283878083456454
222,0.0341261590283084
223,0.0337042114449182
224,0.0335517366571213
225,0.033136469023535176
226,0.03298909740208722
227,0.03258033472504207
228,0.03243792983904359
229,0.032035503017658784
230,0.03189793292131338
231,0.03150167851097874
232,0.03136881556656501
233,0.030978575554317822
234,0.030850296263636445
235,0.030465917853453095
236,0.030342102696551243
237,0.0299634381046886
238,0.02984397138608097
239,0.029470877645554894
240,0.029355647347052094
241,0.028987986121005505
242,0.028876883761335903
243,0.02851452116462383
244,0.02840744166501219
245,0.02805024809383605
246,0.02794708964942305
247,0.0275949396185432
248,0.02749560357611247
249,0.027148375562444205
250,0.027052766302055997
251,0.026710342596511616
252,0.026618367419490196
253,0.026280633983878254
254,0.026192203005308667
255,0.02585904933569705
256,0.025774075381050032
257,0.025445394377350272
258,0.025363792883472014
259,0.02503948072474682
260,0.024961169645604464
261,0.02464112566958132
262,0.024566025385566737
263,0.024250151974091638
264,0.02417818520512449
265,0.0238663876741817
266,0.02379747939599408
267,0.023489665890360167
268,0.023423743255113982
269,0.023119824646902765
270,0.023056816906281474
271,0.022756706698195184
272,0.022696545129899826
273,0.022400159362129912
274,0.02234277719932709
275,0.022050034360281745
276,0.021995366723899568
277,0.021706187664454535
278,0.021654171498025065
279,0.021368479349536007
280,0.02131905335695583
281,0.02103677345192645
282,0.0209898780373331
283,0.020710937833827825
284,0.020666515044006517
285,0.020390844052586843
286,0.020348837521771412
287,0.020076367235730253
288,0.020036722132101392
289,0.019767385960093198
290,0.01973004893486363
291,0.019463782136128538
292,0.019428701274244786
293,0.019165440896713792
294,0.01913256566971877
295,0.01887225049000052
296,0.018841531710356074
297,0.018584102176213202
298,0.018555491953870407
299,0.018300890129171354
300,0.01827434182912513
301,0.018022511340553216
302,0.01799797954240767
303,0.01774886552808419
304,0.017726305987239677
305,0.017479855047703774
306,0.017459224657716876
307,0.017215384808277445
308,0.017196641564668935
309,0.016955362189885026
310,0.016938465155329263
311,0.016699696964933675
312,0.016684606235970012
313,0.016448301222425576
314,0.016434977896688574
315,0.016201089294765603
316,0.01618949544036663
317,0.01595797768727758
318,0.015948076312562454
319,0.015718885010436945
320,0.015710640035110024
321,0.015483731914386012
322,0.015477108141631057
323,0.015252441025790153
324,0.01524740411550407
325,0.015024936887262696
326,0.015021453330084866
327,0.014801145898482804
328,0.014799182990680837
329,0.014580996259853984
330,0.014580522079242209
331,0.014364417917633654
332,0.01436540130064623
333,0.01415134251188066
334,0.014153753030889726
335,0.013941703325183075
336,0.01394551126666621
337,0.013735435233673265
338,0.01374061157774864
339,0.01353247466007279
340,0.013538991059976913
341,0.013332759527911908
342,0.013340588290536748
343,0.013136229217269868
344,0.013145343284503452
345,0.012942824522382712
346,0.01295319745279866
347,0.012752487610571794
348,0.012764093561887568
349,0.01256516198223867
350,0.012577975694680887
351,0.012380792433170473
352,0.012394789212568202
353,0.012199325016810425
354,0.012214480719076937
355,0.012020707008782883
356,0.012036998024535839
357,0.011844886872226956
358,0.01186229011208706
359,0.011671814224408883
360,0.011690307104448405
361,0.011501439804282088
362,0.011521000232478262
363,0.011333715441353864
364,0.011354321804054046
365,0.011168594025347867
366,0.011190225174450896
367,0.011006029477045653
368,0.011028664717117276
369,0.010845976720082251
370,0.010869595796754172
371,0.010688391653169593
372,0.010712974741292736
373,0.010533231124370102
374,0.010558758816399116
375,0.010380452904796389
376,0.010406906200085664
377,0.010230015664310366
378,0.010257375958280024
379,0.010081878947288847
380,0.010110128021209142
381,0.009936003149146666
382,0.00996512316046283
383,0.00979234949472485
384,0.00982232296687957
385,0.009650880015424801
386,0.00968168982884976
387,0.009511557529023773
388,0.009543186911995072
389,0.009374345618744062
390,0.009406778138610128
391,0.009239208613511574
392,0.00927242816829954
393,0.00910611156912533
394,0.009140102379076143
395,0.00897502024938912
396,0.0090097668490412
397,0.008845901107921494
398,0.008881388338640939
399,0.008718721271489427
400,0.008754934273436876
401,0.008593448522094316
402,0.00863037272750855
403,0.008470051281530888
404,0.008507672407013889
405,0.008348498594595077
406,0.008386802634992807
407,0.008228760114526446
408,0.008267733335690308
409,0.00811080608738024
410,0.008150435020044089
411,0.007994607337989401
412,0.008034878771250309
413,0.007880135255534548
414,0.00792103623114715
415,0.00776736178025228
416,0.007808879586242434
417,0.007656259389955067
418,0.007698381555205969
419,0.007546801087038757
420,0.00758951537585828
421,0.007438960386510263
422,0.007482254792887999
423,0.007332711303477346
424,0.007376574045930728
425,0.007228028341246584
426,0.007272447858030606
427,0.00712488648048637
428,0.007169851423960205
429,0.007023261167539818
430,0.007068760400070095
431,0.00692312830397257
432,0.006969150892880083
433,0.006824464236002137
434,0.006870999449150705
435,0.006727245744364896
436,0.006774283045574481
437,0.006631450034441988
438,0.006678979079310254
439,0.006537054726666769
440,0.006585065358409525
441,0.0064440378469192705
442,0.006492520092278631
443,0.0063523778181060475
444,0.006401321883254485
445,0.006262053450600602
446,0.006311449717511963
447,0.006173043934156852
448,0.006222882956707698
449,0.006085328829201098
450,0.006135601329700147
451,0.005998888059221663
452,0.006049584924532891
453,0.0059137019022335036
454,0.005964814180689615
455,0.0058297509837109684
456,0.005881269881503837
457,0.005747016268619731
458,0.005798933146641594
459,0.005665479054490774
460,0.005717785425073063
461,0.005585120964143209
462,0.005637808487925167
463,0.005505923938884383
464,0.005558984421855762
465,0.00542787023175495
466,0.005481295622436488
467,0.005350942401019743
468,0.005404724787294368
469,0.005275123303768892
470,0.005329254910311554
471,0.005200396089826476
472,0.005254869275199692
473,0.00512674419555903
474,0.0051815514497765
475,0.005054151338003243
476,0.005109285279771392
477,0.004982601509443518
478,0.005038054883525378
479,0.0049120789713708035
480,0.004967844646279529
481,0.004842568249360135
482,0.0048986392150114355
483,0.004774054127569927
484,0.004830423492785729
485,0.004706521643727313
486,0.004763182634046403
487,0.004639956084130037
488,0.004696902039358686
489,0.0045743429782028056
490,0.004631567350671051
491,0.00450966809461073
492,0.0045671644465391514
493,0.0044459174358492115
494,0.004503679437512398
495,0.00438307723390341
496,0.004441098661589482
497,0.004321133945778932
498,0.004379408679809793
499,0.004260074249248458
500,0.004318596272076203
501,0.00419988503840385
502,0.004258648432536316
503,0.004140553419930804
504,0.004199552366248915
505,0.004082066708457899
506,0.004141295484399898
507,0.0040244124231610945
508,0.00408386540089245
509,0.003967578283582074
510,0.004027249928375887
511,0.003911552205985269
512,0.003971437074158035
513,0.0038563222996877977
514,0.003916415037534371
515,0.003801876863446463
516,0.003862172205261305
517,0.0037482043818319877
518,0.003808697148485418
519,0.0036952935221378214
520,0.0037559786193511746
521,0.0036431331306414627
522,0.003704005547483402
523,0.0035917122295574533
524,0.003652767037252924
525,0.0035410200137877546
526,0.00360225236400169
527,0.0034910458477379613
528,0.0035524509712848706
529,0.003441779262335243
530,0.003503352467716825
531,0.00339320995211001
532,0.003454946624170452
533,0.0033453277719415198
534,0.00340722337065702
535,0.003298122734670894
536,0.003360172793690719
537,0.0032515850077520225
538,0.0033137851334196222
539,0.0032057049112522717
540,0.00326805078080028
541,0.003160472914433443
542,0.0032229602753328646
543,0.0031158796335116756
544,0.0031785043019360026
545,0.0030719158289119752
546,0.0031346736888866467
547,0.003028572403117269
548,0.0030914594050185373
549,0.0029858403977812698
550,0.0030488525574166037
551,0.0029437109915421145
552,0.0030068443890863827
553,0.0029021754976220615
554,0.0029654262762651706
555,0.0028612253615540872
556,0.002924589726863158
557,0.002820852158866627
558,0.0028843263774323002
559,0.0027810475929277434
560,0.002844627991437254
561,0.002741803492742889
562,0.002805486457140405
563,0.002703111810834935
564,0.0027668937849653075
565,0.002664964621201804
566,0.0027288421063780266
567,0.0026273541172054937
568,0.002691323670702239
569,0.0025902726096764805
